target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross
30,20190619,20190719,30,29,0.0240958491428571,1.00191629848405
30,20190717,20190816,30,29,0.0233374316666667,1.00185592700414
30,20190821,20190920,30,29,0.0218934696428571,1.00174099492464
30,20190918,20191018,30,29,0.0206632908571429,1.00164308931184
30,20191016,20191115,30,29,0.0189991091666667,1.00151065815874
30,20191120,20191220,30,29,0.0173012157142857,1.00137556235814
30,20191218,20200117,30,29,0.017665638,1.00140455670547
30,20200122,20200221,30,29,0.0166968421428571,1.00132747873774
30,20200219,20200320,30,29,0.0165901935714286,1.00131899407723
30,20200318,20200417,30,29,0.00786779028571429,1.00062530752818
30,20200415,20200515,30,29,0.00737266043478261,1.00058594461937
30,20200520,20200619,30,29,0.00166271178571429,1.00013211459427
30,20200617,20200717,30,29,0.00188995257142857,1.00015017188993
30,20200722,20200821,30,29,0.00173910785714286,1.00013818523946
30,20200819,20200918,30,29,0.00164444428571429,1.00013066301316
30,20200916,20201016,30,29,0.00149986173913043,1.00011917419776
30,20201021,20201120,30,29,0.00146530535714286,1.00011642829877
30,20201118,20201218,30,29,0.0014640725,1.00011633033434
30,20201216,20210115,30,29,0.00155235833333333,1.00012334566581
30,20210120,20210219,30,29,0.00128615740740741,1.00010219307016
30,20210217,20210319,30,29,0.00112605628571429,1.00008947148805
30,20210317,20210416,30,29,0.00109959833333333,1.0000873691635
30,20210421,20210521,30,29,0.00111459142857143,1.00008856050051
30,20210519,20210618,30,29,0.000947566,1.00007528889982
30,20210616,20210716,30,29,0.000828223043478261,1.00006580618776
30,20210721,20210820,30,29,0.000907129642857143,1.00007207591143
30,20210818,20210917,30,29,0.000910771142857143,1.00007236525699
30,20210915,20211015,30,29,0.000848322608695652,1.00006740324589
30,20211020,20211119,30,29,0.000879141071428572,1.00006985200412
30,20211117,20211217,30,29,0.000934134166666667,1.00007422163328
30,20211222,20220121,30,29,0.0056894015,1.00045213682278
30,20220119,20220218,30,29,0.004968756,1.00039485580901
30,20220216,20220318,30,29,0.0046824405,1.00037209873074
30,20220315,20220414,30,29,0.0046955385,1.00037313978153
30,20220420,20220520,30,29,0.0056617095,1.00044993564411
30,20220518,20220617,30,29,0.0086977285,1.00069129123309
30,20220615,20220715,30,29,0.011038929,1.00087745032628
30,20220720,20220819,30,29,0.017845651,1.00141887929917
30,20220817,20220916,30,29,0.024199144,1.00192452123348
30,20220921,20221021,30,29,0.0284024005,1.00225917718457
30,20221019,20221118,30,29,0.032253918,1.00256592642897
30,20221116,20221216,30,29,0.0348752105,1.00277474964705
30,20221221,20230120,30,29,0.0404124515,1.00321601261876
30,20230118,20230217,30,29,0.041088989,1.00326993923066
30,20230215,20230317,30,29,0.0414257315,1.00329678196015
30,20230322,20230421,30,29,0.043306958,1.00344675323987
30,20230419,20230519,30,29,0.0453432785,1.00360911387129
30,20230517,20230616,30,29,0.04657993,1.00370772783028
30,20230621,20230721,30,29,0.0478303405,1.00380744882145
30,20230719,20230818,30,29,0.048797889,1.00388461819674
30,20230816,20230915,30,29,0.0504394425,1.00401555818464
30,20230920,20231020,30,29,0.051276969,1.00408237081705
30,20231018,20231117,30,29,0.051869483,1.00412964056802
30,20231115,20231215,30,29,0.051829623,1.00412646053575
30,20231220,20240119,30,29,0.05315608,1.00423229073319
30,20240117,20240216,30,29,0.0538349715,1.00428645980566
