grid_index,gross_return_R
682,0.0710341678055935
683,0.0711340711357045
684,0.0712339744658155
685,0.0713338777959265
686,0.0714337811260375
687,0.0715336844561485
688,0.0716335877862596
689,0.0717334911163705
690,0.0718333944464816
691,0.0719332977765926
692,0.0720332011067036
693,0.0721331044368146
694,0.0722330077669256
695,0.0723329110970366
696,0.0724328144271476
697,0.0725327177572586
698,0.0726326210873696
699,0.0727325244174806
700,0.0728324277475916
701,0.0729323310777026
702,0.0730322344078136
703,0.0731321377379246
704,0.0732320410680356
705,0.0733319443981466
706,0.0734318477282576
707,0.0735317510583686
708,0.0736316543884796
709,0.0737315577185906
710,0.0738314610487016
711,0.0739313643788126
712,0.0740312677089236
713,0.0741311710390346
714,0.0742310743691457
715,0.0743309776992566
716,0.0744308810293677
717,0.0745307843594787
718,0.0746306876895897
719,0.0747305910197007
720,0.0748304943498117
721,0.0749303976799227
722,0.0750303010100337
723,0.0751302043401447
724,0.0752301076702557
725,0.0753300110003667
726,0.0754299143304777
727,0.0755298176605887
728,0.0756297209906997
729,0.0757296243208107
730,0.0758295276509217
731,0.0759294309810327
732,0.0760293343111437
733,0.0761292376412547
734,0.0762291409713657
735,0.0763290443014767
736,0.0764289476315877
737,0.0765288509616987
738,0.0766287542918097
739,0.0767286576219207
740,0.0768285609520317
741,0.0769284642821427
742,0.0770283676122537
743,0.0771282709423648
744,0.0772281742724758
745,0.0773280776025868
746,0.0774279809326978
747,0.0775278842628088
748,0.0776277875929198
749,0.0777276909230308
750,0.0778275942531418
751,0.0779274975832528
752,0.0780274009133638
753,0.0781273042434748
754,0.0782272075735858
755,0.0783271109036968
756,0.0784270142338078
757,0.0785269175639188
758,0.0786268208940298
759,0.0787267242241408
760,0.0788266275542518
761,0.0789265308843628
762,0.0790264342144738
763,0.0791263375445848
764,0.0792262408746958
765,0.0793261442048068
766,0.0794260475349178
767,0.0795259508650289
768,0.0796258541951398
769,0.0797257575252509
770,0.0798256608553619
771,0.0799255641854728
772,0.0800254675155839
773,0.0801253708456949
774,0.0802252741758059
775,0.0803251775059169
776,0.0804250808360279
777,0.0805249841661389
778,0.0806248874962499
779,0.0807247908263609
780,0.0808246941564719
781,0.0809245974865829
782,0.0810245008166939
783,0.0811244041468049
784,0.0812243074769159
785,0.0813242108070269
786,0.0814241141371379
787,0.0815240174672489
788,0.0816239207973599
789,0.0817238241274709
790,0.0818237274575819
791,0.0819236307876929
792,0.0820235341178039
793,0.0821234374479149
794,0.0822233407780259
795,0.0823232441081369
796,0.082423147438248
797,0.082523050768359
798,0.08262295409847
799,0.082722857428581
800,0.082822760758692
801,0.082922664088803
802,0.083022567418914
803,0.083122470749025
804,0.083222374079136
805,0.083322277409247
806,0.083422180739358
807,0.083522084069469
808,0.08362198739958
809,0.083721890729691
810,0.083821794059802
811,0.083921697389913
812,0.084021600720024
813,0.084121504050135
814,0.084221407380246
815,0.084321310710357
816,0.084421214040468
817,0.084521117370579
818,0.08462102070069
819,0.084720924030801
820,0.084820827360912
821,0.084920730691023
822,0.0850206340211341
823,0.0851205373512451
824,0.085220440681356
825,0.0853203440114671
826,0.0854202473415781
827,0.0855201506716891
828,0.0856200540018001
829,0.0857199573319111
830,0.0858198606620221
831,0.0859197639921331
832,0.0860196673222441
833,0.0861195706523551
834,0.0862194739824661
835,0.0863193773125771
836,0.0864192806426881
837,0.0865191839727991
838,0.0866190873029101
839,0.0867189906330211
840,0.0868188939631321
841,0.0869187972932431
842,0.0870187006233541
843,0.0871186039534651
844,0.0872185072835761
845,0.0873184106136871
846,0.0874183139437981
847,0.0875182172739091
848,0.0876181206040201
849,0.0877180239341312
850,0.0878179272642421
851,0.0879178305943532
852,0.0880177339244642
853,0.0881176372545752
854,0.0882175405846862
855,0.0883174439147972
856,0.0884173472449082
857,0.0885172505750192
858,0.0886171539051302
859,0.0887170572352412
860,0.0888169605653522
861,0.0889168638954632
862,0.0890167672255742
863,0.0891166705556852
864,0.0892165738857962
865,0.0893164772159072
866,0.0894163805460182
867,0.0895162838761292
868,0.0896161872062402
869,0.0897160905363512
870,0.0898159938664622
871,0.0899158971965732
872,0.0900158005266842
873,0.0901157038567952
874,0.0902156071869062
875,0.0903155105170173
876,0.0904154138471283
877,0.0905153171772392
878,0.0906152205073503
879,0.0907151238374613
880,0.0908150271675723
881,0.0909149304976833
882,0.0910148338277943
883,0.0911147371579053
884,0.0912146404880163
885,0.0913145438181273
886,0.0914144471482383
887,0.0915143504783493
888,0.0916142538084603
889,0.0917141571385713
890,0.0918140604686823
891,0.0919139637987933
892,0.0920138671289043
893,0.0921137704590153
