target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross,rf_source_date,rf_lag_days,interp_method,status
180,20190624,20191220,179,178,0.0207130220879121,1.01015233379346,20190624,0,interpolate,Success
180,20190722,20200117,179,178,0.0214605223809524,1.0105206361831,20190722,0,interpolate,Success
180,20190826,20200221,179,178,0.019097874,1.0093569892063,20190826,0,interpolate,Success
180,20190923,20200320,179,178,0.0196607496703297,1.00963409398643,20190923,0,interpolate,Success
180,20191021,20200417,179,178,0.0180927692063492,1.00886236331708,20191021,0,interpolate,Success
180,20191118,20200515,179,178,0.0176651508571429,1.00865199995243,20191118,0,interpolate,Success
180,20191223,20200619,179,178,0.0180380343956044,1.00883543452439,20191223,0,interpolate,Success
180,20200121,20200717,178,177,0.017195293015873,1.00837340180545,20200121,0,interpolate,Success
180,20200224,20200821,179,178,0.01506317,1.00737292181008,20200224,0,interpolate,Success
180,20200323,20200918,179,178,0.00622593010989011,1.00304082095745,20200323,0,interpolate,Success
180,20200420,20201016,179,178,0.00504735857142857,1.00246448343631,20200420,0,interpolate,Success
180,20200526,20201120,178,177,0.00292126357142857,1.00141761661541,20200526,0,interpolate,Success
180,20200622,20201218,179,178,0.00284163978021978,1.00138674662009,20200622,0,interpolate,Success
180,20200720,20210115,179,178,0.00258865388888889,1.00126320921098,20200720,0,interpolate,Success
180,20200824,20210219,179,178,0.00236013333333333,1.00115163175159,20200824,0,interpolate,Success
180,20200921,20210319,179,178,0.00226572571428571,1.00110553991166,20200921,0,interpolate,Success
180,20201019,20210416,179,178,0.00207404914285714,1.00101196579475,20201019,0,interpolate,Success
180,20201123,20210521,179,178,0.00213217178571429,1.00104033962168,20201123,0,interpolate,Success
180,20201221,20210618,179,178,0.00177326934065934,1.00086514646908,20201221,0,interpolate,Success
180,20210119,20210716,178,177,0.00175362257142857,1.00085074851741,20210119,0,interpolate,Success
180,20210222,20210820,179,178,0.00145342,1.00070904237507,20210222,0,interpolate,Success
180,20210322,20210917,179,178,0.00165520010989011,1.00080751934658,20210322,0,interpolate,Success
180,20210419,20211015,179,178,0.001816796,1.00088639175839,20210419,0,interpolate,Success
180,20210524,20211119,179,178,0.00139570678571429,1.00068087774101,20210524,0,interpolate,Success
180,20210621,20211217,179,178,0.00146246648351648,1.00071345722267,20210621,0,interpolate,Success
180,20210726,20220121,179,178,0.00144762090909091,1.00070621232406,20210726,0,interpolate,Success
180,20210823,20220218,179,178,0.00152600142857143,1.00074446397389,20210823,0,interpolate,Success
180,20210920,20220318,179,178,0.00145280274725275,1.00070874114528,20210920,0,interpolate,Success
180,20211018,20220414,178,177,0.00172513129032258,1.00083692053884,20211018,0,interpolate,Success
180,20211122,20220520,179,178,0.00250366,1.00122170863763,20211122,0,interpolate,Success
180,20211220,20220617,179,178,0.00580176666666667,1.00283336110483,20211220,0,interpolate,Success
180,20220118,20220715,178,177,0.00591717166666667,1.00287354370713,20220118,0,interpolate,Success
180,20220222,20220819,178,177,0.00729215,1.00354245299549,20220222,0,interpolate,Success
180,20220321,20220916,179,178,0.00874980466666667,1.00427614475582,20220321,0,interpolate,Success
180,20220425,20221021,179,178,0.0128956846666667,1.00630867080423,20220425,0,interpolate,Success
180,20220523,20221118,179,178,0.016938802,1.00829477907419,20220523,0,interpolate,Success
180,20220621,20221216,178,177,0.0202502216666667,1.00986834463172,20220621,0,interpolate,Success
180,20220725,20230120,179,178,0.0262393373333333,1.01287839130207,20220725,0,interpolate,Success
180,20220822,20230217,179,178,0.0305014293333333,1.0149858481097,20220822,0,interpolate,Success
180,20220919,20230317,179,178,0.0340601586666667,1.01674887523492,20220919,0,interpolate,Success
180,20221024,20230421,179,178,0.0397516493333333,1.01957485933886,20221024,0,interpolate,Success
180,20221121,20230519,179,178,0.043530602,1.02145555250869,20221121,0,interpolate,Success
180,20221219,20230616,179,178,0.0466583853333333,1.02301479813967,20221219,0,interpolate,Success
180,20230123,20230721,179,178,0.047386498,1.02337811432613,20230123,0,interpolate,Success
180,20230221,20230818,178,177,0.0478545916666667,1.0234775580919,20230221,0,interpolate,Success
180,20230320,20230915,179,178,0.04946841,1.0244176660839,20230320,0,interpolate,Success
180,20230424,20231020,179,178,0.049653202,1.02450998845119,20230424,0,interpolate,Success
180,20230522,20231117,179,178,0.050146982,1.02475672252006,20230522,0,interpolate,Success
180,20230620,20231215,178,177,0.0524359983333333,1.02575391359737,20230620,0,interpolate,Success
180,20230724,20240119,179,178,0.053766928,1.02656736790405,20230724,0,interpolate,Success
180,20230821,20240216,179,178,0.055164726,1.02726738240697,20230821,0,interpolate,Success
180,20230918,20240315,179,178,0.0557326186666667,1.02755191828539,20230918,0,interpolate,Success
180,20231023,20240419,179,178,0.055683588,1.0275273489438,20231023,0,interpolate,Success
180,20231120,20240517,179,178,0.055280834,1.0273255505335,20231120,0,interpolate,Success
180,20231226,20240621,178,177,0.0545376583333333,1.02679985503717,20231226,0,interpolate,Success
180,20240122,20240719,179,178,0.053367314,1.02636732968902,20240122,0,interpolate,Success
180,20240220,20240816,178,177,0.05289608,1.02598279313137,20240220,0,interpolate,Success
180,20240325,20240920,179,178,0.053758642,1.02656321971401,20240325,0,interpolate,Success
180,20240422,20241018,179,178,0.054121634,1.02674495879673,20240422,0,interpolate,Success
180,20240520,20241115,179,178,0.05500924,1.02718949173288,20240520,0,interpolate,Success
180,20240624,20241220,179,178,0.0557692446666667,1.02757027201299,20240624,0,interpolate,Success
180,20240722,20250117,179,178,0.0544093786666667,1.02688904668329,20240722,0,interpolate,Success
180,20240826,20250221,179,178,0.0516981373333333,1.02553219693983,20240826,0,interpolate,Success
180,20240923,20250321,179,178,0.0495306853333333,1.02444877800672,20240923,0,interpolate,Success
180,20241021,20250417,178,177,0.0473357083333333,1.02322006012203,20241021,0,interpolate,Success
180,20241118,20250516,179,178,0.0479968866666667,1.02368278760314,20241118,0,interpolate,Success
180,20241223,20250620,179,178,0.048655674,1.0240117206776,20241223,0,interpolate,Success
